2026-02-14 10:43:49 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:19:30 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 3)
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | Setting: Test World
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | Estilo: Epic
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | ✓ 2 personajes generados
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Integration Adventure
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:21:48 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:22:48 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-18 20:22:48 | INFO     | generator            | crear_datos_aventura | Setting: unas islas flotantes unidas por cadenas oxidadas sobre un abismo sin fin
2026-02-18 20:22:48 | INFO     | generator            | crear_datos_aventura | Estilo: ALTA FANTASÍA
2026-02-18 20:22:48 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:23:16 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-18 20:23:16 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:23:25 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Las Islas Flotantes de Dragoneblight
2026-02-18 20:23:25 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:23:34 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:23:44 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:23:55 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:24:05 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:24:15 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:24:15 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:24:15 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:24:15 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:27:21 | WARNING  | generator            | _generar_personajes | Fallo generación de PJs, usando personajes de emergencia
2026-02-18 20:30:46 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-18 20:30:46 | INFO     | generator            | crear_datos_aventura | Setting: una ciudad construida dentro del cráneo de un titán muerto hace eones
2026-02-18 20:30:46 | INFO     | generator            | crear_datos_aventura | Estilo: ALTA FANTASÍA
2026-02-18 20:30:46 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:31:13 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-18 20:31:13 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:31:22 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El Cráneo del Titán
2026-02-18 20:31:22 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:31:32 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:31:44 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:31:55 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:32:08 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:32:21 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:32:21 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:32:21 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:32:21 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:46:13 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-18 20:46:13 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:46:37 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-18 20:46:37 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:46:48 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Las Islas Flotantes: La Lanza de los Chamanes
2026-02-18 20:46:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:46:58 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:47:07 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:47:17 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:47:29 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:47:40 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:47:40 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:47:40 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:47:40 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:51:50 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-18 20:51:50 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:52:17 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-18 20:52:17 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:52:25 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El Bosque de Cristales Cantores
2026-02-18 20:52:25 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:52:36 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:52:46 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:52:58 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:53:09 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:53:21 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:53:21 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:53:21 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:53:21 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-18 20:56:51 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-18 20:56:51 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-18 20:57:12 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-18 20:57:12 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-18 20:57:19 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Ciud... del Cráneo
2026-02-18 20:57:19 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-18 20:57:28 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-18 20:57:36 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-18 20:57:47 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-18 20:57:56 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-18 20:58:07 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-18 20:58:07 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-18 20:58:07 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-18 20:58:07 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 16:36:39 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 16:36:39 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 16:37:14 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 16:37:14 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 16:37:23 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Luz en la Oscuridad
2026-02-19 16:37:23 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 16:37:33 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 16:37:42 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 16:37:52 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 16:38:01 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 16:38:12 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 16:38:12 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 16:38:12 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 16:38:12 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 16:51:21 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 16:51:21 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 16:51:46 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 16:51:46 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 16:51:54 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Niebla de Sangre
2026-02-19 16:51:54 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 16:52:03 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 16:52:15 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 16:52:27 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 16:52:37 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 16:52:50 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 16:53:13 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 16:53:13 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 16:53:22 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El laberinto de la neblina sangrienta
2026-02-19 16:53:22 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 16:53:32 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 16:53:45 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 16:53:54 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 16:54:03 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 16:54:13 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 16:54:35 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 16:54:35 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 16:54:44 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El Laberinto de la Sangre
2026-02-19 16:54:44 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 16:54:54 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 16:55:05 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 16:57:44 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 16:57:44 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 16:58:04 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 16:58:04 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 16:58:12 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La sombra del dragón
2026-02-19 16:58:12 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 16:58:21 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 16:58:29 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 16:58:40 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 16:58:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 16:58:59 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 16:58:59 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 16:58:59 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 16:58:59 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 17:08:41 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 17:08:41 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 17:09:08 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 17:09:08 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 17:09:18 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Las sombras del antiguo mundo
2026-02-19 17:09:18 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 17:09:27 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 17:09:38 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 17:09:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 17:09:57 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 17:10:08 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 17:10:08 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 17:10:08 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 17:10:08 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 17:16:15 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 17:16:15 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 17:16:38 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 17:16:38 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 17:16:47 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Rebelión de la Luna
2026-02-19 17:16:47 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 17:16:57 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 17:17:07 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 17:17:16 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 17:17:25 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 17:17:36 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 17:17:36 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 17:17:36 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 17:17:36 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 17:37:32 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 17:37:32 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 17:37:57 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 17:37:57 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 17:38:06 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Rebelión del Dragón Negro
2026-02-19 17:38:06 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 17:38:14 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 17:38:23 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 17:38:35 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 17:38:46 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 17:38:57 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 17:38:57 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 17:38:57 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 17:38:57 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 17:42:57 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 17:42:57 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 17:43:25 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 17:43:25 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 17:43:34 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La Profecía del Dragón Negro
2026-02-19 17:43:34 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 17:43:42 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 17:43:51 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 17:44:01 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 17:44:12 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 17:44:22 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 17:44:22 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 17:44:22 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 17:44:22 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 18:01:08 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 18:01:08 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 18:01:34 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 18:01:34 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 18:01:42 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El Ocaso del Dominio de las Sombras
2026-02-19 18:01:42 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 18:01:53 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 18:02:02 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 18:02:10 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 18:02:20 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 18:02:33 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 18:02:33 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 18:02:33 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 18:02:33 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-19 18:11:15 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-19 18:11:15 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-19 18:11:40 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-19 18:11:40 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-19 18:11:48 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: La rebelión contra las sombras
2026-02-19 18:11:48 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-19 18:11:58 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-19 18:12:07 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-19 18:12:14 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-19 18:12:24 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-19 18:12:34 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-19 18:12:34 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-19 18:12:34 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-19 18:12:34 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:12:23 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 22:12:23 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:12:51 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:12:51 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:13:00 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: El Legado de los Dragones
2026-02-21 22:13:00 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:13:08 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:13:18 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
2026-02-21 22:13:26 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 4/5...
2026-02-21 22:13:33 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 5/5...
2026-02-21 22:13:42 | INFO     | generator            | crear_datos_aventura | ✓ Historia completada con 5 escenas
2026-02-21 22:13:42 | INFO     | generator            | crear_datos_aventura | Paso 3/3: Disparando generación de imágenes...
2026-02-21 22:13:42 | INFO     | generator            | crear_datos_aventura | ✓ Tareas de imagen encoladas
2026-02-21 22:13:42 | INFO     | generator            | crear_datos_aventura | 🎉 Aventura generada exitosamente
2026-02-21 22:18:28 | INFO     | generator            | crear_datos_aventura | 🎲 Iniciando generación de aventura en cascada (Nivel 1)
2026-02-21 22:18:28 | INFO     | generator            | crear_datos_aventura | Paso 1/3: Generando personajes...
2026-02-21 22:18:51 | INFO     | generator            | crear_datos_aventura | ✓ 4 personajes generados
2026-02-21 22:18:51 | INFO     | generator            | crear_datos_aventura | Paso 2/3: Generando esquema de historia...
2026-02-21 22:19:01 | INFO     | generator            | crear_datos_aventura | ✓ Esquema generado: Los Guardianes del Canto Prohibido
2026-02-21 22:19:01 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 1/5...
2026-02-21 22:19:10 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 2/5...
2026-02-21 22:19:19 | INFO     | generator            | crear_datos_aventura |   > Expandiendo Escena 3/5...
